run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
20,P,20260918,0,0,warmup,0,random,24576,1048576,2671,16937349403180070002,1127834,11,11,17859164582343587915,17859164582343587915
20,P,20260918,1,0,warmup,1,pair_same_line,393216,1048576,6526,1029415169990859306,2066169,11,11,17636831763287916954,17636831763287916954
20,P,20260918,2,0,warmup,2,stride_4097,1572864,1048576,86456,1525394306557198615,2740140,11,11,12722440113795135918,12722440113795135918
20,P,20260918,3,0,warmup,3,pair_same_line,6144,1048576,195,9690734514488007770,1746102,11,11,17057369335519618568,17057369335519618568
20,P,20260918,4,0,warmup,4,stride_4097,3145728,1048576,128841,2785806893710921437,2458774,11,11,12740853404544795662,12740853404544795662
20,P,20260918,5,0,warmup,5,stride_1_double,134217728,2097152,3818068,12404545137052835643,3225971,11,11,15079686839501372559,15079686839501372559
20,P,20260918,6,0,warmup,6,stride_1_double,524288,2097152,23958,3368694141267908956,2714833,11,11,1677023885985199424,1677023885985199424
20,P,20260918,7,0,warmup,7,stride_1,6291456,1048576,736819,7195549664918726072,1565458,11,11,15103695273045677310,15103695273045677310
20,P,20260918,8,0,warmup,8,stride_1_bis,524288,1048576,45158,3736619100973705030,1353497,11,11,10061883979847375520,10061883979847375520
20,P,20260918,9,0,warmup,9,stride_513,1572864,1048576,126397,16356133710170991409,1423480,11,11,16747479167117318944,16747479167117318944
20,P,20260918,10,0,warmup,10,stride_1_bis,24576,1048576,2710,5820141998511523015,1352638,11,11,12842894819112300339,12842894819112300339
20,P,20260918,11,0,warmup,11,stride_513,6291456,1048576,165098,11131387727701560284,2330202,11,11,8960868997562969188,8960868997562969188
20,P,20260918,12,0,warmup,12,pair_split_line,12582912,1048576,588185,2332776657396811468,12319293,11,11,10305150209955942230,10305150209955942230
20,P,20260918,13,0,warmup,13,stride_1_double,49152,2097152,5154,14041233095166509251,2757204,11,11,6927931641436700549,6927931641436700549
20,P,20260918,14,0,warmup,14,stride_1,4194304,1048576,304845,5027139688772748886,1410377,11,11,12406089252390561320,12406089252390561320
20,P,20260918,15,0,warmup,15,stride_4097,6291456,1048576,769669,17258653631378508842,1560929,11,11,14074114850330909720,14074114850330909720
20,P,20260918,16,0,warmup,16,pair_same_line,1048576,1048576,79679,868818411892087412,2130576,11,11,3486199713265585194,3486199713265585194
20,P,20260918,17,0,warmup,17,pair_split_line,1048576,1048576,90654,3548417638246751739,2792791,11,11,12008699630167555828,12008699630167555828
20,P,20260918,18,0,warmup,18,stride_4097,98304,1048576,7155,13422099481084490057,1439693,11,11,3517777080712946334,3517777080712946334
20,P,20260918,19,0,warmup,19,stride_17,4194304,1048576,327699,1124295513991420599,4055393,11,11,12406089252390561320,12406089252390561320
20,P,20260918,20,0,warmup,20,stride_17,3145728,1048576,161606,2000963048210796132,2791743,11,11,3494237583783975353,3494237583783975353
20,P,20260918,21,0,warmup,21,pair_split_line,786432,1048576,59506,7127915614353150965,2548358,11,11,721064025998341918,721064025998341918
20,P,20260918,22,0,warmup,22,pair_same_line,134217728,1048576,9757211,10611497744193512894,18305970,11,11,6663269785934335834,6663269785934335834
20,P,20260918,23,0,warmup,23,pair_split_line,524288,1048576,57133,14341617825963874613,2469303,11,11,7989285852324511788,7989285852324511788
20,P,20260918,24,0,warmup,24,stride_17,268435456,1048576,26054546,13644036338979502666,8787386,11,11,2539860861806160046,2539860861806160046
20,P,20260918,25,0,warmup,25,stride_1_bis,131072,1048576,10362,12410747040399657721,1386675,11,11,16921412609114818048,16921412609114818048
20,P,20260918,26,0,warmup,26,stride_4097,6144,1048576,558,3054049506657836276,1396784,11,11,9559327662727223618,9559327662727223618
20,P,20260918,27,0,warmup,27,stride_1_double,25165824,2097152,2703767,12366437294506938508,3685591,11,11,15380947372352107046,15380947372352107046
