run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
9,LP-E,20260918,0,0,warmup,0,stride_513,268435456,1048576,33537901,5875867075645298294,35450349,21,21,13606638036659725532,13606638036659725532
9,LP-E,20260918,1,0,warmup,1,pair_split_line,268435456,1048576,15629800,5624805619988522740,142146446,21,21,8921276514406007123,8921276514406007123
9,LP-E,20260918,2,0,warmup,2,pair_split_line,524288,1048576,7312,2117337035550004365,7487012,21,21,5365341249670043753,5365341249670043753
9,LP-E,20260918,3,0,warmup,3,pair_split_line,3145728,1048576,219820,17743371975374402795,38620542,21,21,1746212438989622039,1746212438989622039
9,LP-E,20260918,4,0,warmup,4,random,50331648,1048576,1913261,991110190165161371,38829388,21,21,1579252872641363704,1579252872641363704
9,LP-E,20260918,5,0,warmup,5,stride_4097,2097152,1048576,239590,2217725655039958779,6014050,21,21,14577075130308765988,14577075130308765988
9,LP-E,20260918,6,0,warmup,6,pair_split_line,65536,1048576,1474,13742554729509342563,4255469,21,21,16296869533544677826,16296869533544677826
9,LP-E,20260918,7,0,warmup,7,stride_4097,50331648,1048576,489300,13400626235903923356,24651747,21,21,1040697613773110305,1040697613773110305
9,LP-E,20260918,8,0,warmup,8,random,6144,1048576,403,223201842643707009,1957009,21,21,13938801147570143382,13938801147570143382
9,LP-E,20260918,9,0,warmup,9,stride_513,131072,1048576,3923,10768787700016746395,2476248,21,21,16921412609114818048,16921412609114818048
9,LP-E,20260918,10,0,warmup,10,stride_513,393216,1048576,23886,2489329296625300442,2490419,21,21,9218483334806453440,9218483334806453440
9,LP-E,20260918,11,0,warmup,11,stride_1,65536,1048576,5960,9456706943256290999,2094162,21,21,16423878549329276288,16423878549329276288
9,LP-E,20260918,12,0,warmup,12,stride_1_bis,268435456,1048576,21659792,17476287742125626946,2766134,21,21,9422307427720410591,9422307427720410591
9,LP-E,20260918,13,0,warmup,13,stride_1_bis,8388608,1048576,1041298,16933286750178530326,3089026,21,21,18303280461608560459,18303280461608560459
9,LP-E,20260918,14,0,warmup,14,random,16384,1048576,234,12632355228083599734,2037056,21,21,14210454937549277621,14210454937549277621
9,LP-E,20260918,15,0,warmup,15,pair_split_line,201326592,1048576,16677937,16525106961953226055,108273648,21,21,5404738613902077972,5404738613902077972
9,LP-E,20260918,16,0,warmup,16,stride_1_double,24576,2097152,3001,8565878205254078971,3782391,21,21,15168496533374183574,15168496533374183574
9,LP-E,20260918,17,0,warmup,17,pair_split_line,196608,1048576,22661,9889274987298374782,2751007,21,21,7082524408040320303,7082524408040320303
9,LP-E,20260918,18,0,warmup,18,random,8192,1048576,135,12239776942553189744,2027352,21,21,8226214268071693993,8226214268071693993
9,LP-E,20260918,19,0,warmup,19,random,24576,1048576,326,5595091503604920892,2029842,21,21,8871414437176934513,8871414437176934513
9,LP-E,20260918,20,0,warmup,20,pair_split_line,4096,1048576,488,10598010950681735583,2710563,21,21,15804083939444747836,15804083939444747836
9,LP-E,20260918,21,0,warmup,21,stride_513,134217728,1048576,11705968,9058611665935350464,35087797,21,21,2819545203213560265,2819545203213560265
9,LP-E,20260918,22,0,warmup,22,pair_same_line,100663296,1048576,11559069,2331153832366159301,42147475,21,21,6588082161178558372,6588082161178558372
9,LP-E,20260918,23,0,warmup,23,pair_same_line,25165824,1048576,1500199,12750530569566270474,35997101,21,21,17742993768784173592,17742993768784173592
9,LP-E,20260918,24,0,warmup,24,stride_17,8388608,1048576,108943,3864672598056651161,28288321,21,21,18303280461608560459,18303280461608560459
9,LP-E,20260918,25,0,warmup,25,stride_1_double,65536,2097152,159,11498742708855293621,3624774,21,21,14401013024949000960,14401013024949000960
9,LP-E,20260918,26,0,warmup,26,stride_1_bis,2097152,1048576,22574,17483661789859206866,2406321,21,21,14577075130308765988,14577075130308765988
9,LP-E,20260918,27,0,warmup,27,stride_513,16777216,1048576,1856420,7940204363225524574,31131492,21,21,1886769680093526011,1886769680093526011
9,LP-E,20260918,28,0,warmup,28,pair_same_line,201326592,1048576,23086051,1985838982140625028,43899984,21,21,7597442173103877106,7597442173103877106
9,LP-E,20260918,29,0,warmup,29,pair_split_line,131072,1048576,14837,14793949357356859274,2723582,21,21,10999254828625729624,10999254828625729624
9,LP-E,20260918,30,0,warmup,30,pair_split_line,16777216,1048576,1761754,4453749291647914843,50734219,21,21,1227430479410005306,1227430479410005306
9,LP-E,20260918,31,0,warmup,31,pair_same_line,32768,1048576,778,9018504163097433416,2284124,21,21,9245028895182573587,9245028895182573587
9,LP-E,20260918,32,0,warmup,32,pair_split_line,8388608,1048576,730973,1804045233325368717,51595879,21,21,10931392490478724829,10931392490478724829
9,LP-E,20260918,33,0,warmup,33,stride_4097,1048576,1048576,30854,881144396539030058,2257296,21,21,8797231230870489880,8797231230870489880
9,LP-E,20260918,34,0,warmup,34,stride_17,196608,1048576,21116,15395657225236423839,2031517,21,21,7224490759999721723,7224490759999721723
9,LP-E,20260918,35,0,warmup,35,stride_4097,32768,1048576,972,9969494486126684164,1889085,21,21,10598541984122395648,10598541984122395648
9,LP-E,20260918,36,0,warmup,36,stride_1,3145728,1048576,373693,3257247043241860858,2456498,21,21,5784249413002468409,5784249413002468409
9,LP-E,20260918,37,0,warmup,37,stride_17,6291456,1048576,675351,8030616883069109721,27763768,21,21,6738304940506181866,6738304940506181866
9,LP-E,20260918,38,0,warmup,38,stride_513,1048576,1048576,123868,4803704221920545421,2787379,21,21,8797231230870489880,8797231230870489880
9,LP-E,20260918,39,0,warmup,39,stride_4097,262144,1048576,10606,15530799403039561468,1868542,21,21,3252759155835688704,3252759155835688704
9,LP-E,20260918,40,0,warmup,40,stride_1_double,201326592,2097152,1357858,454592579463866064,6190156,21,21,13779413090873916625,13779413090873916625
9,LP-E,20260918,41,0,warmup,41,stride_1_bis,201326592,1048576,13353518,17916038180510910263,2975340,21,21,1501418770935024802,1501418770935024802
9,LP-E,20260918,42,0,warmup,42,pair_same_line,67108864,1048576,8331368,3433358236839428737,41608123,21,21,9987721487080207081,9987721487080207081
9,LP-E,20260918,43,0,warmup,43,pair_same_line,50331648,1048576,4714576,10825448762208600399,39846274,21,21,9120819638000325351,9120819638000325351
9,LP-E,20260918,44,0,warmup,44,pair_split_line,100663296,1048576,11822785,16559908530203893959,78552605,21,21,17583869980009704337,17583869980009704337
9,LP-E,20260918,45,0,warmup,45,stride_1_double,16777216,2097152,858413,145047955995580115,6045594,21,21,12841062978479921428,12841062978479921428
9,LP-E,20260918,46,0,warmup,46,pair_same_line,393216,1048576,40107,3120246404543872123,3280060,21,21,1751371576463732346,1751371576463732346
9,LP-E,20260918,47,0,warmup,47,pair_same_line,196608,1048576,22838,9940939505320587792,2974087,21,21,1723918276099926247,1723918276099926247
9,LP-E,20260918,48,0,warmup,48,stride_513,2097152,1048576,17847,11170804643342637686,11723031,21,21,14577075130308765988,14577075130308765988
9,LP-E,20260918,49,0,warmup,49,stride_1,1048576,1048576,62403,8391968056855381275,1914220,21,21,8797231230870489880,8797231230870489880
9,LP-E,20260918,50,0,warmup,50,random,2097152,1048576,174897,15152374712290163960,17737393,21,21,16985273755411051143,16985273755411051143
9,LP-E,20260918,51,0,warmup,51,stride_4097,16384,1048576,1108,13347008483212373007,1786148,21,21,9548053087369131008,9548053087369131008
9,LP-E,20260918,52,0,warmup,52,stride_1_bis,6291456,1048576,380220,16569351179849099210,2799408,21,21,6329180980592460513,6329180980592460513
9,LP-E,20260918,53,0,warmup,53,stride_513,786432,1048576,36575,8822363484308821846,2762964,21,21,13192199103146003808,13192199103146003808
9,LP-E,20260918,54,0,warmup,54,stride_1,393216,1048576,11493,9772088105988427214,1821372,21,21,11354645150430893545,11354645150430893545
