run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
6,E,20260918,0,0,warmup,0,stride_1,24576,1048576,3070,12794375233547657515,2312066,19,19,159360672609455048,159360672609455048
6,E,20260918,1,0,warmup,1,stride_1,4194304,1048576,22266,17528035470211975196,2572056,19,19,12406089252390561320,12406089252390561320
6,E,20260918,2,0,warmup,2,pair_split_line,16777216,1048576,685232,9539819713843338293,22056179,19,19,4426833710446456997,4426833710446456997
6,E,20260918,3,0,warmup,3,stride_1,268435456,1048576,8983846,11867273071146504761,2716844,19,19,17818516513970511345,17818516513970511345
6,E,20260918,4,0,warmup,4,stride_1,786432,1048576,39553,16899844601563670030,2258275,19,19,7332175261453164086,7332175261453164086
6,E,20260918,5,0,warmup,5,pair_same_line,131072,1048576,4740,3097477650433969875,3036634,19,19,18195407157261759322,18195407157261759322
6,E,20260918,6,0,warmup,6,stride_513,134217728,1048576,13568286,15008174887952089805,18319395,19,19,10666853468983713241,10666853468983713241
6,E,20260918,7,0,warmup,7,stride_1_bis,2097152,1048576,75924,15129363669351507607,2403066,19,19,14577075130308765988,14577075130308765988
6,E,20260918,8,0,warmup,8,stride_513,2097152,1048576,24641,1589629453471000938,2287882,19,19,14577075130308765988,14577075130308765988
6,E,20260918,9,0,warmup,9,random,4194304,1048576,218566,7722113521225113443,5338390,19,19,10307694753074348595,10307694753074348595
6,E,20260918,10,0,warmup,10,random,1048576,1048576,316,4556371240742847665,2326761,19,19,1624660330893611693,1624660330893611693
6,E,20260918,11,0,warmup,11,random,12582912,1048576,1138539,9517914865447331477,11705348,19,19,9725778018442227259,9725778018442227259
6,E,20260918,12,0,warmup,12,stride_1_double,196608,2097152,2114,10489912231855199234,4938501,19,19,11971475262147577226,11971475262147577226
6,E,20260918,13,0,warmup,13,stride_513,8192,1048576,826,1173097374057334036,2228058,19,19,116592947459441664,116592947459441664
6,E,20260918,14,0,warmup,14,stride_1_double,6144,2097152,201,7687446471655970451,4459731,19,19,14788452966957469501,14788452966957469501
6,E,20260918,15,0,warmup,15,stride_4097,6144,1048576,274,5568088043983757607,2436546,19,19,2761098348542237115,2761098348542237115
6,E,20260918,16,0,warmup,16,pair_same_line,8192,1048576,332,17068160920065628198,2863477,19,19,6752268499002367081,6752268499002367081
6,E,20260918,17,0,warmup,17,stride_1,196608,1048576,11474,12891816330336170864,2285079,19,19,6713988607282350900,6713988607282350900
6,E,20260918,18,0,warmup,18,stride_1_double,131072,2097152,9684,12992715218330342335,4771973,19,19,15396081144520084480,15396081144520084480
