run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
23,E,20260918,0,0,warmup,0,pair_split_line,262144,1048576,12675,10218755255659570826,3507527,19,19,13916924154227375941,13916924154227375941
23,E,20260918,1,0,warmup,1,pair_same_line,3145728,1048576,392916,4059758057010322457,7701213,19,19,13387501528296635235,13387501528296635235
23,E,20260918,2,0,warmup,2,stride_1_double,50331648,2097152,3654700,13256436476207491248,5348532,19,19,14839366775538103476,14839366775538103476
23,E,20260918,3,0,warmup,3,pair_split_line,24576,1048576,2219,17543763063786559730,2890045,19,19,10204636944066659399,10204636944066659399
23,E,20260918,4,0,warmup,4,stride_1_double,12582912,2097152,1545882,15124179606590883193,5048346,19,19,5317100490784857148,5317100490784857148
23,E,20260918,5,0,warmup,5,stride_1_double,16384,2097152,1936,14897611347490901426,4804834,19,19,649362101028710400,649362101028710400
23,E,20260918,6,0,warmup,6,random,6291456,1048576,137372,1937558970790400213,6040781,19,19,10711893612752341403,10711893612752341403
23,E,20260918,7,0,warmup,7,random,6144,1048576,232,2789392613312790107,2066057,19,19,1293481305614797346,1293481305614797346
23,E,20260918,8,0,warmup,8,stride_4097,24576,1048576,2337,5694987922364966700,2575743,19,19,14654201082558746580,14654201082558746580
23,E,20260918,9,0,warmup,9,stride_513,786432,1048576,44153,7443962262629159825,2453872,19,19,13192199103146003808,13192199103146003808
23,E,20260918,10,0,warmup,10,stride_4097,8388608,1048576,708720,12396291224712659125,4641226,19,19,18303280461608560459,18303280461608560459
23,E,20260918,11,0,warmup,11,stride_513,12582912,1048576,387706,16308868372768325851,7523198,19,19,4963127596952158292,4963127596952158292
23,E,20260918,12,0,warmup,12,random,262144,1048576,22064,10458517634433184893,2139936,19,19,18180584409069505072,18180584409069505072
23,E,20260918,13,0,warmup,13,stride_17,16384,1048576,1623,18091401754948566817,2229198,19,19,9548053087369131008,9548053087369131008
23,E,20260918,14,0,warmup,14,stride_1_bis,12582912,1048576,1201912,6707506532128288221,2257385,19,19,6349794173498519413,6349794173498519413
23,E,20260918,15,0,warmup,15,stride_513,1048576,1048576,128086,16165548137638256047,2320413,19,19,8797231230870489880,8797231230870489880
23,E,20260918,16,0,warmup,16,pair_same_line,16384,1048576,273,18203108421255883999,2766545,19,19,6295172052856994736,6295172052856994736
23,E,20260918,17,0,warmup,17,stride_4097,524288,1048576,20190,5676554054390824722,2317790,19,19,10061883979847375520,10061883979847375520
23,E,20260918,18,0,warmup,18,stride_17,268435456,1048576,25806700,13969937520191321381,16002929,19,19,13655998014194371405,13655998014194371405
23,E,20260918,19,0,warmup,19,stride_4097,201326592,1048576,17771826,13305156251179284325,22222302,19,19,10566757709263713305,10566757709263713305
23,E,20260918,20,0,warmup,20,stride_1_double,33554432,2097152,4076231,14982370950066801959,5159425,19,19,1138311031253620862,1138311031253620862
23,E,20260918,21,0,warmup,21,stride_1_double,8388608,2097152,554756,17791221727658191512,4805312,19,19,18159816849507569302,18159816849507569302
23,E,20260918,22,0,warmup,22,stride_513,12288,1048576,615,3229815161444905277,2229609,19,19,5992043729455024128,5992043729455024128
23,E,20260918,23,0,warmup,23,stride_1_bis,6144,1048576,306,3324489551883754228,2229406,19,19,9635040326132986415,9635040326132986415
23,E,20260918,24,0,warmup,24,stride_1_bis,16777216,1048576,578618,17474265193553420453,2413408,19,19,482814280930549807,482814280930549807
23,E,20260918,25,0,warmup,25,pair_same_line,196608,1048576,1547,16791240255664437240,3008419,19,19,1053006993034758504,1053006993034758504
23,E,20260918,26,0,warmup,26,pair_split_line,33554432,1048576,3448689,5875377744066680051,29450484,19,19,9919205460657129675,9919205460657129675
23,E,20260918,27,0,warmup,27,pair_same_line,32768,1048576,794,5282038465044691730,2790762,19,19,14676439813997161914,14676439813997161914
23,E,20260918,28,0,warmup,28,stride_1_double,98304,2097152,5961,8295000761466241376,4492264,19,19,1500195997122682419,1500195997122682419
23,E,20260918,29,0,warmup,29,stride_513,524288,1048576,19977,9764927135704451780,2420930,19,19,10061883979847375520,10061883979847375520
23,E,20260918,30,0,warmup,30,stride_1_double,100663296,2097152,4473818,8319883839744474341,5284472,19,19,11165385634694690631,11165385634694690631
