run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
11,LP-E,20260918,0,0,warmup,0,stride_4097,25165824,1048576,2169972,10753025531437266487,25938783,21,21,7497964270707282118,7497964270707282118
11,LP-E,20260918,1,0,warmup,1,stride_17,4194304,1048576,21865,8402910876411460727,28432074,21,21,12406089252390561320,12406089252390561320
11,LP-E,20260918,2,0,warmup,2,pair_split_line,268435456,1048576,19078014,5246305031395606921,116994867,21,21,15326982412748967869,15326982412748967869
11,LP-E,20260918,3,0,warmup,3,pair_same_line,134217728,1048576,8192677,17491668127340004508,48892339,21,21,4311835736271713312,4311835736271713312
11,LP-E,20260918,4,0,warmup,4,stride_1_bis,268435456,1048576,28565727,16009349245206967136,4091415,21,21,15569473172111074903,15569473172111074903
11,LP-E,20260918,5,0,warmup,5,stride_513,8192,1048576,576,8832874348235927049,3738487,21,21,116592947459441664,116592947459441664
11,LP-E,20260918,6,0,warmup,6,pair_same_line,8388608,1048576,251509,13294755145570885280,36698088,21,21,7329397954136008321,7329397954136008321
11,LP-E,20260918,7,0,warmup,7,stride_17,8388608,1048576,286189,16901199180423535015,32175688,21,21,18303280461608560459,18303280461608560459
11,LP-E,20260918,8,0,warmup,8,stride_17,67108864,1048576,2735784,12979007478580184858,31578259,21,21,8743239019479662195,8743239019479662195
11,LP-E,20260918,9,0,warmup,9,stride_1_bis,16384,1048576,532,17768962493078067267,3747597,21,21,9548053087369131008,9548053087369131008
11,LP-E,20260918,10,0,warmup,10,stride_1_double,262144,2097152,19030,11856180084784907718,7484864,21,21,6505518311671377408,6505518311671377408
11,LP-E,20260918,11,0,warmup,11,stride_1_double,4194304,2097152,490367,2358821096746506082,8212607,21,21,6365434431071571024,6365434431071571024
11,LP-E,20260918,12,0,warmup,12,stride_1_bis,98304,1048576,5164,14873380398650681053,3764642,21,21,1169295546439138497,1169295546439138497
11,LP-E,20260918,13,0,warmup,13,random,50331648,1048576,1427786,1480687114965754021,39511888,21,21,2463713183580025981,2463713183580025981
11,LP-E,20260918,14,0,warmup,14,stride_1_double,49152,2097152,1820,15737088324791383948,8591797,21,21,11589458690644614505,11589458690644614505
11,LP-E,20260918,15,0,warmup,15,stride_4097,262144,1048576,10015,17875265086050039081,4491766,21,21,3252759155835688704,3252759155835688704
11,LP-E,20260918,16,0,warmup,16,pair_same_line,32768,1048576,2395,10921226139044559871,4763675,21,21,14675865060844720756,14675865060844720756
11,LP-E,20260918,17,0,warmup,17,stride_17,100663296,1048576,9933329,14233358387433063222,31656035,21,21,5224362305020408069,5224362305020408069
11,LP-E,20260918,18,0,warmup,18,stride_513,524288,1048576,42541,45412131668478211,4749880,21,21,10061883979847375520,10061883979847375520
11,LP-E,20260918,19,0,warmup,19,stride_1_bis,131072,1048576,612,9502241453111916468,4113742,21,21,16921412609114818048,16921412609114818048
11,LP-E,20260918,20,0,warmup,20,stride_1,16384,1048576,554,8996529610583209162,4287652,21,21,9548053087369131008,9548053087369131008
11,LP-E,20260918,21,0,warmup,21,stride_513,131072,1048576,5882,8475101832569165370,4264622,21,21,16921412609114818048,16921412609114818048
11,LP-E,20260918,22,0,warmup,22,pair_split_line,3145728,1048576,359632,1375973046484869290,39664312,21,21,6363253187463974415,6363253187463974415
11,LP-E,20260918,23,0,warmup,23,pair_split_line,25165824,1048576,1785020,8733837811216213478,74997896,21,21,581946476292941447,581946476292941447
11,LP-E,20260918,24,0,warmup,24,stride_1,12288,1048576,558,7887838913692383848,4669836,21,21,7373789932309154990,7373789932309154990
11,LP-E,20260918,25,0,warmup,25,random,25165824,1048576,1713629,16567350759465225461,35685169,21,21,14748689940343328115,14748689940343328115
11,LP-E,20260918,26,0,warmup,26,stride_17,2097152,1048576,167898,16069368715147497598,12636762,21,21,14577075130308765988,14577075130308765988
11,LP-E,20260918,27,0,warmup,27,stride_1,33554432,1048576,2829941,13858290207357665842,4279430,21,21,18263560186889494889,18263560186889494889
11,LP-E,20260918,28,0,warmup,28,stride_1_bis,3145728,1048576,283965,17868691576855825551,4644872,21,21,16996070656854295356,16996070656854295356
11,LP-E,20260918,29,0,warmup,29,pair_same_line,12288,1048576,715,3891909579964054552,4847465,21,21,16285303661379415505,16285303661379415505
