run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
7,E,20260918,0,0,warmup,0,stride_4097,65536,1048576,7133,14252181960705855134,2348305,19,19,16423878549329276288,16423878549329276288
7,E,20260918,1,0,warmup,1,pair_split_line,1572864,1048576,150205,8366867308691409498,4864659,19,19,12901572684015792946,12901572684015792946
7,E,20260918,2,0,warmup,2,stride_1_bis,134217728,1048576,3599077,835030965810213451,2645326,19,19,6823580753542200152,6823580753542200152
7,E,20260918,3,0,warmup,3,pair_same_line,32768,1048576,2978,12513466752045648005,2795291,19,19,2774894073460884372,2774894073460884372
7,E,20260918,4,0,warmup,4,random,393216,1048576,5187,11671299777468541458,2316100,19,19,15953341546915498792,15953341546915498792
7,E,20260918,5,0,warmup,5,stride_17,3145728,1048576,292096,17198053718758255256,3684664,19,19,11211827153166223571,11211827153166223571
7,E,20260918,6,0,warmup,6,stride_1,12582912,1048576,1098191,8962404905223617043,2487379,19,19,524084211122024404,524084211122024404
7,E,20260918,7,0,warmup,7,pair_same_line,196608,1048576,23249,15948627952594801628,3036931,19,19,968635394043251119,968635394043251119
7,E,20260918,8,0,warmup,8,stride_4097,201326592,1048576,7208785,13569718693540812005,22063096,19,19,1288100555443517121,1288100555443517121
7,E,20260918,9,0,warmup,9,random,201326592,1048576,18213354,14592723260796734652,26508721,19,19,8831082658677630873,8831082658677630873
7,E,20260918,10,0,warmup,10,stride_1_bis,1048576,1048576,71597,16635617807537567334,2384816,19,19,8797231230870489880,8797231230870489880
7,E,20260918,11,0,warmup,11,pair_split_line,4096,1048576,46,483639783916340663,2882667,19,19,11089447274992403092,11089447274992403092
7,E,20260918,12,0,warmup,12,stride_1_double,4096,2097152,13,11624387489172362036,4462409,19,19,16309190771686506496,16309190771686506496
7,E,20260918,13,0,warmup,13,stride_1,24576,1048576,1086,10978885615460596817,2320508,19,19,7506762384640248929,7506762384640248929
7,E,20260918,14,0,warmup,14,pair_same_line,12582912,1048576,336249,2013704025035163043,17903276,19,19,8312967192064606944,8312967192064606944
7,E,20260918,15,0,warmup,15,stride_4097,524288,1048576,54259,14794769064842521205,2321728,19,19,10061883979847375520,10061883979847375520
7,E,20260918,16,0,warmup,16,stride_4097,6144,1048576,705,12109928642119388779,2234499,19,19,13892842252825448576,13892842252825448576
7,E,20260918,17,0,warmup,17,stride_1,4096,1048576,269,14090138161401839700,2230997,19,19,8154595385843253248,8154595385843253248
7,E,20260918,18,0,warmup,18,random,8388608,1048576,568444,1839978665127817076,5004651,19,19,2259165594532594890,2259165594532594890
7,E,20260918,19,0,warmup,19,pair_split_line,50331648,1048576,770088,4868983481701812154,37585385,19,19,14966043682249751696,14966043682249751696
7,E,20260918,20,0,warmup,20,random,4194304,1048576,190979,15257796605066538223,5808546,19,19,5607232065665696040,5607232065665696040
7,E,20260918,21,0,warmup,21,pair_same_line,131072,1048576,16161,2417462224759078419,3170904,19,19,10283375299399071303,10283375299399071303
7,E,20260918,22,0,warmup,22,stride_1_bis,393216,1048576,25970,16128139925494858069,2231753,19,19,8640201119599891676,8640201119599891676
7,E,20260918,23,0,warmup,23,stride_17,131072,1048576,2745,4942732593044591256,2293740,19,19,16921412609114818048,16921412609114818048
7,E,20260918,24,0,warmup,24,stride_17,65536,1048576,3797,6176498472047935193,2450914,19,19,16423878549329276288,16423878549329276288
7,E,20260918,25,0,warmup,25,random,134217728,1048576,10060557,2704983393589014546,24785635,19,19,14373602563250406484,14373602563250406484
7,E,20260918,26,0,warmup,26,pair_same_line,6291456,1048576,127705,11219229924843185253,10197829,19,19,15755453987361623070,15755453987361623070
7,E,20260918,27,0,warmup,27,random,6291456,1048576,606184,1688378145060026917,3003865,19,19,9056259843476292137,9056259843476292137
7,E,20260918,28,0,warmup,28,stride_1,12288,1048576,645,9996736869288075265,2233534,19,19,8524612833682677154,8524612833682677154
7,E,20260918,29,0,warmup,29,stride_17,524288,1048576,61301,184107753119087468,2335449,19,19,10061883979847375520,10061883979847375520
7,E,20260918,30,0,warmup,30,pair_same_line,98304,1048576,4070,8724632764218974456,2956890,19,19,4686775281170099759,4686775281170099759
7,E,20260918,31,0,warmup,31,stride_4097,6291456,1048576,689855,10246212456060612534,2319541,19,19,15921027088679099088,15921027088679099088
7,E,20260918,32,0,warmup,32,stride_1_bis,131072,1048576,8331,11202235564122237530,2228944,19,19,16921412609114818048,16921412609114818048
7,E,20260918,33,0,warmup,33,stride_1_double,25165824,2097152,2476147,11599844326833657023,5028406,19,19,1557644320113347348,1557644320113347348
7,E,20260918,34,0,warmup,34,pair_split_line,24576,1048576,1691,10882409189109329524,2893587,19,19,16778213265284447379,16778213265284447379
7,E,20260918,35,0,warmup,35,pair_same_line,16384,1048576,1984,11830617540266158384,2767894,19,19,9569413213658158469,9569413213658158469
7,E,20260918,36,0,warmup,36,stride_17,4096,1048576,381,10562349085453563967,2228136,19,19,8154595385843253248,8154595385843253248
7,E,20260918,37,0,warmup,37,stride_513,50331648,1048576,6111772,8055631088103950394,18080212,19,19,10022394681813431043,10022394681813431043
7,E,20260918,38,0,warmup,38,stride_1_double,6291456,2097152,218866,15893213371526746850,4757181,19,19,12412857867076158064,12412857867076158064
7,E,20260918,39,0,warmup,39,random,262144,1048576,7465,11967013879490956057,2138172,19,19,5957972821039907139,5957972821039907139
7,E,20260918,40,0,warmup,40,stride_1,196608,1048576,15089,6700136851060772185,2235942,19,19,1697713122377479966,1697713122377479966
7,E,20260918,41,0,warmup,41,pair_split_line,4194304,1048576,144941,653591847775247090,5878591,19,19,10577272197581816809,10577272197581816809
7,E,20260918,42,0,warmup,42,stride_1_double,24576,2097152,1907,12955257785175271843,4469172,19,19,16951004297126063928,16951004297126063928
7,E,20260918,43,0,warmup,43,stride_1_double,6144,2097152,408,8215402225918517929,4448509,19,19,12746638331280337543,12746638331280337543
7,E,20260918,44,0,warmup,44,pair_split_line,786432,1048576,80032,10096613082117201624,3644689,19,19,1392435293510156715,1392435293510156715
7,E,20260918,45,0,warmup,45,pair_same_line,134217728,1048576,8545332,13620724446930574206,32916673,19,19,14753795931128352322,14753795931128352322
7,E,20260918,46,0,warmup,46,stride_1_bis,6291456,1048576,629171,17181549203436812046,2594308,19,19,7641738254941258441,7641738254941258441
7,E,20260918,47,0,warmup,47,pair_split_line,65536,1048576,2462,9049173022340614842,3183844,19,19,4280568837232653507,4280568837232653507
7,E,20260918,48,0,warmup,48,stride_1,98304,1048576,1005,7218311185712287289,2235384,19,19,3195301792367092053,3195301792367092053
7,E,20260918,49,0,warmup,49,pair_same_line,6144,1048576,373,9932786865826971380,2879814,19,19,15959925947236933211,15959925947236933211
7,E,20260918,50,0,warmup,50,stride_513,98304,1048576,10197,4605354518797015160,2310794,19,19,3510283103173401088,3510283103173401088
7,E,20260918,51,0,warmup,51,pair_same_line,1572864,1048576,195707,2427684310325991840,4074029,19,19,5779359354960957632,5779359354960957632
7,E,20260918,52,0,warmup,52,random,100663296,1048576,4636205,8703154015252192247,26786932,19,19,17821058749304257575,17821058749304257575
7,E,20260918,53,0,warmup,53,stride_513,2097152,1048576,239212,6958837008458301427,4656183,19,19,14577075130308765988,14577075130308765988
7,E,20260918,54,0,warmup,54,stride_1_double,262144,2097152,12430,7150688934722959730,4479966,19,19,6505518311671377408,6505518311671377408
7,E,20260918,55,0,warmup,55,stride_1,524288,1048576,44995,14253499999461367266,2291394,19,19,10061883979847375520,10061883979847375520
7,E,20260918,56,0,warmup,56,stride_1_bis,100663296,1048576,5252617,13877924555407858687,2896741,19,19,15853820978693932355,15853820978693932355
7,E,20260918,57,0,warmup,57,stride_513,1572864,1048576,167551,8744790683613621922,3110854,19,19,16747479167117318944,16747479167117318944
7,E,20260918,58,0,warmup,58,stride_1_bis,268435456,1048576,32602676,15990931125801760524,2671440,19,19,12937598842487767399,12937598842487767399
7,E,20260918,59,0,warmup,59,stride_513,3145728,1048576,217833,15159903268380572430,3639178,19,19,11181227820694052192,11181227820694052192
7,E,20260918,60,0,warmup,60,stride_1,4194304,1048576,441690,11068251776289124432,2388257,19,19,12406089252390561320,12406089252390561320
7,E,20260918,61,0,warmup,61,stride_1_bis,12582912,1048576,688312,4280943907521274929,2576797,19,19,9768740671825147341,9768740671825147341
7,E,20260918,62,0,warmup,62,stride_4097,268435456,1048576,14199449,13822501087230220929,22465980,19,19,5742713602678870300,5742713602678870300
7,E,20260918,63,0,warmup,63,pair_split_line,262144,1048576,14465,47664838689984439,3521105,19,19,6968319008252602809,6968319008252602809
7,E,20260918,64,0,warmup,64,stride_4097,393216,1048576,15031,5098323704674561926,2372364,19,19,10560155176362680437,10560155176362680437
7,E,20260918,65,0,warmup,65,pair_split_line,100663296,1048576,7986157,3612752169372101747,42618618,19,19,12239375264540006584,12239375264540006584
7,E,20260918,66,0,warmup,66,stride_1_bis,65536,1048576,4311,536837650323867243,2234295,19,19,16423878549329276288,16423878549329276288
7,E,20260918,67,0,warmup,67,stride_1,8388608,1048576,638810,14368947078071076359,2586342,19,19,18303280461608560459,18303280461608560459
7,E,20260918,68,0,warmup,68,pair_split_line,196608,1048576,18012,14326978363210932563,3415392,19,19,10400945505040948280,10400945505040948280
