run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
16,E,20260918,0,0,warmup,0,stride_17,2097152,1048576,171983,4954477162749452238,2840318,19,19,14577075130308765988,14577075130308765988
16,E,20260918,1,0,warmup,1,random,33554432,1048576,2452764,16888265663605724631,19652038,19,19,9147832213040610663,9147832213040610663
16,E,20260918,2,0,warmup,2,random,98304,1048576,4172,6861523897820674462,2269273,19,19,7797061208208292930,7797061208208292930
16,E,20260918,3,0,warmup,3,pair_same_line,1048576,1048576,72321,12025511949628566022,4049190,19,19,1935491780931250590,1935491780931250590
16,E,20260918,4,0,warmup,4,stride_17,201326592,1048576,3265698,7108439473972166219,15978645,19,19,17633071914298887263,17633071914298887263
16,E,20260918,5,0,warmup,5,pair_split_line,524288,1048576,2663,2456047943340976372,3983628,19,19,4455920703403834631,4455920703403834631
16,E,20260918,6,0,warmup,6,stride_1_double,49152,2097152,604,14053199699803112189,4779524,19,19,1325748331295979032,1325748331295979032
16,E,20260918,7,0,warmup,7,pair_same_line,201326592,1048576,22023940,16468093584356482047,30457474,19,19,13915922706590299668,13915922706590299668
16,E,20260918,8,0,warmup,8,pair_split_line,1048576,1048576,24372,12763191756642334418,4655085,19,19,9105544235291430785,9105544235291430785
16,E,20260918,9,0,warmup,9,stride_1_bis,32768,1048576,908,11543821140805650464,2230533,19,19,10598541984122395648,10598541984122395648
16,E,20260918,10,0,warmup,10,random,4194304,1048576,148902,9086937977199717658,5968124,19,19,549085422004061919,549085422004061919
16,E,20260918,11,0,warmup,11,stride_17,6291456,1048576,128844,3683505802761836036,3636051,19,19,852754088563111374,852754088563111374
16,E,20260918,12,0,warmup,12,stride_513,268435456,1048576,9976734,8920993180151975692,18926576,19,19,10348268612910297731,10348268612910297731
16,E,20260918,13,0,warmup,13,stride_513,262144,1048576,8609,7433841383569344432,2346885,19,19,3252759155835688704,3252759155835688704
16,E,20260918,14,0,warmup,14,pair_split_line,25165824,1048576,2072285,10910176766500873333,28145469,19,19,8865212999781208183,8865212999781208183
16,E,20260918,15,0,warmup,15,stride_17,6144,1048576,419,2864517811205209746,2316141,19,19,232244243027678833,232244243027678833
16,E,20260918,16,0,warmup,16,pair_split_line,201326592,1048576,5471733,3325729918549512191,48353581,19,19,891039015718162637,891039015718162637
16,E,20260918,17,0,warmup,17,pair_split_line,3145728,1048576,96767,18088029120862405353,7097975,19,19,4807062858567547539,4807062858567547539
