run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
8,LP-E,20260918,0,0,warmup,0,stride_1_bis,32768,1048576,689,4812732004048296262,3750121,21,21,10598541984122395648,10598541984122395648
8,LP-E,20260918,1,0,warmup,1,pair_same_line,24576,1048576,772,11858265780118855324,4642809,21,21,2411564724723925786,2411564724723925786
8,LP-E,20260918,2,0,warmup,2,random,134217728,1048576,9849543,11145553300262373161,45611878,21,21,12938140540862921702,12938140540862921702
8,LP-E,20260918,3,0,warmup,3,stride_1_bis,268435456,1048576,31032249,17272149069803560156,4073793,21,21,14431150496588857572,14431150496588857572
8,LP-E,20260918,4,0,warmup,4,stride_4097,8388608,1048576,679058,6590368368862605573,8667960,21,21,18303280461608560459,18303280461608560459
8,LP-E,20260918,5,0,warmup,5,stride_1_double,12288,2097152,716,12198474942514646793,7497378,21,21,15968098399741905671,15968098399741905671
8,LP-E,20260918,6,0,warmup,6,stride_1_bis,8192,1048576,542,18275285847694402509,3737837,21,21,116592947459441664,116592947459441664
8,LP-E,20260918,7,0,warmup,7,random,262144,1048576,15479,17170296252991262377,3737734,21,21,11405107776016658798,11405107776016658798
8,LP-E,20260918,8,0,warmup,8,stride_1_bis,1572864,1048576,7606,14503408213642425417,3980233,21,21,5255882964044894208,5255882964044894208
8,LP-E,20260918,9,0,warmup,9,stride_1_bis,65536,1048576,8029,11930178354784019514,3751019,21,21,16423878549329276288,16423878549329276288
8,LP-E,20260918,10,0,warmup,10,random,24576,1048576,2589,15394731479831418008,3459916,21,21,5999327931152173003,5999327931152173003
8,LP-E,20260918,11,0,warmup,11,stride_4097,6144,1048576,613,14554601527700122875,3728545,21,21,12112646693992116261,12112646693992116261
8,LP-E,20260918,12,0,warmup,12,pair_same_line,32768,1048576,1659,10900539241437846351,4640792,21,21,5965365646171617487,5965365646171617487
8,LP-E,20260918,13,0,warmup,13,stride_1_double,262144,2097152,30,18002082108419832227,7464397,21,21,6505518311671377408,6505518311671377408
8,LP-E,20260918,14,0,warmup,14,stride_4097,16777216,1048576,1998662,13011768248083891986,35917055,21,21,5962667043262649936,5962667043262649936
8,LP-E,20260918,15,0,warmup,15,pair_split_line,3145728,1048576,300113,1501800370802506963,38414055,21,21,13441224894758192211,13441224894758192211
8,LP-E,20260918,16,0,warmup,16,stride_1_double,65536,2097152,162,5632932146761437118,7490393,21,21,14401013024949000960,14401013024949000960
8,LP-E,20260918,17,0,warmup,17,stride_1_double,393216,2097152,9265,3712994326087959867,7514066,21,21,16192793623952048033,16192793623952048033
8,LP-E,20260918,18,0,warmup,18,pair_same_line,134217728,1048576,13450188,5003621096963017209,47895978,21,21,13296888057914920091,13296888057914920091
8,LP-E,20260918,19,0,warmup,19,pair_split_line,134217728,1048576,15744766,15563965577139785938,88502618,21,21,2088286724211553286,2088286724211553286
8,LP-E,20260918,20,0,warmup,20,stride_1_bis,131072,1048576,7229,16506099320481514528,3819778,21,21,16921412609114818048,16921412609114818048
8,LP-E,20260918,21,0,warmup,21,stride_1_bis,6144,1048576,21,317361289664937830,3935117,21,21,2678156071616219006,2678156071616219006
8,LP-E,20260918,22,0,warmup,22,pair_split_line,2097152,1048576,29401,6753959243866121326,26988287,21,21,8049378131022256414,8049378131022256414
8,LP-E,20260918,23,0,warmup,23,stride_1,262144,1048576,22267,4569756900037613132,3808428,21,21,3252759155835688704,3252759155835688704
