run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
18,LP-E,20260918,0,0,warmup,0,stride_4097,262144,1048576,29073,9927487391639644935,4493683,21,21,3252759155835688704,3252759155835688704
18,LP-E,20260918,1,0,warmup,1,stride_1_double,25165824,2097152,2313217,12493683195308141252,9276696,21,21,8638612924348510944,8638612924348510944
18,LP-E,20260918,2,0,warmup,2,stride_4097,32768,1048576,2712,16494464667987255214,4297917,21,21,10598541984122395648,10598541984122395648
18,LP-E,20260918,3,0,warmup,3,pair_same_line,12582912,1048576,1247283,5395723225756936688,38180977,21,21,10786331553865878065,10786331553865878065
18,LP-E,20260918,4,0,warmup,4,stride_17,100663296,1048576,2847860,4430881078117101373,32210088,21,21,10475224061169667301,10475224061169667301
18,LP-E,20260918,5,0,warmup,5,pair_split_line,32768,1048576,3686,7903135249607884306,5067793,21,21,6793014854943377063,6793014854943377063
18,LP-E,20260918,6,0,warmup,6,pair_split_line,262144,1048576,235,9746139811013950092,6285966,21,21,11488663456405335722,11488663456405335722
18,LP-E,20260918,7,0,warmup,7,pair_split_line,16384,1048576,1242,959860971106990985,4849064,21,21,14573266984295098726,14573266984295098726
18,LP-E,20260918,8,0,warmup,8,stride_1_double,393216,2097152,10723,2454897627715756719,8419432,21,21,9389427564231011748,9389427564231011748
18,LP-E,20260918,9,0,warmup,9,stride_4097,33554432,1048576,3455195,18043837681106885561,39787382,21,21,16565207784062236528,16565207784062236528
18,LP-E,20260918,10,0,warmup,10,pair_same_line,262144,1048576,26152,10467394749201107062,5919022,21,21,3626351145956476496,3626351145956476496
18,LP-E,20260918,11,0,warmup,11,random,4194304,1048576,512124,13529938184056997128,25621985,21,21,4738593263644005424,4738593263644005424
18,LP-E,20260918,12,0,warmup,12,pair_split_line,196608,1048576,15955,409388689826186416,5814312,21,21,5111654647838141451,5111654647838141451
18,LP-E,20260918,13,0,warmup,13,stride_17,201326592,1048576,20038239,8778852687093493081,31790934,21,21,6947577136968584007,6947577136968584007
18,LP-E,20260918,14,0,warmup,14,random,67108864,1048576,3879461,5329966862286928480,36927326,21,21,10183507688302591891,10183507688302591891
18,LP-E,20260918,15,0,warmup,15,random,4096,1048576,288,11569407652103054613,1890092,21,21,7020902126965463672,7020902126965463672
18,LP-E,20260918,16,0,warmup,16,stride_1,98304,1048576,4785,1083238057554821526,2141025,21,21,788754301293416796,788754301293416796
18,LP-E,20260918,17,0,warmup,17,stride_513,6144,1048576,216,2480383924549282045,2196193,21,21,6498767571919667200,6498767571919667200
