run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
2,E,20260918,0,0,warmup,0,stride_17,3145728,1048576,147850,14985765611323945527,4337301,19,19,665718896655684537,665718896655684537
2,E,20260918,1,0,warmup,1,pair_split_line,3145728,1048576,120288,8939044674424303327,6842214,19,19,6988650448914600163,6988650448914600163
2,E,20260918,2,0,warmup,2,random,393216,1048576,30348,1565728075635877746,2902019,19,19,1340916921210347816,1340916921210347816
2,E,20260918,3,0,warmup,3,stride_4097,134217728,1048576,4058450,5384028050251240565,27663092,19,19,3537282172581521424,3537282172581521424
2,E,20260918,4,0,warmup,4,stride_4097,49152,1048576,4129,6093410058488549359,2570580,19,19,1390295095669125130,1390295095669125130
2,E,20260918,5,0,warmup,5,stride_513,1572864,1048576,109828,14052303993873102493,3834225,19,19,16747479167117318944,16747479167117318944
2,E,20260918,6,0,warmup,6,stride_1_bis,3145728,1048576,297196,13471340774239026734,3242418,19,19,5187677178706228427,5187677178706228427
2,E,20260918,7,0,warmup,7,pair_same_line,49152,1048576,5138,12790768200318507931,3700119,19,19,600475346558199114,600475346558199114
2,E,20260918,8,0,warmup,8,random,100663296,1048576,10683856,16705988892969177508,29703365,19,19,3445184355218840673,3445184355218840673
2,E,20260918,9,0,warmup,9,stride_4097,16384,1048576,1286,11985085100877126518,2481202,19,19,9548053087369131008,9548053087369131008
2,E,20260918,10,0,warmup,10,stride_4097,2097152,1048576,179545,366855452053694485,3412103,19,19,14577075130308765988,14577075130308765988
2,E,20260918,11,0,warmup,11,stride_1_bis,134217728,1048576,8326421,8754194146388534731,2773323,19,19,584222537358118584,584222537358118584
2,E,20260918,12,0,warmup,12,stride_4097,4096,1048576,476,15252073905831196532,2349596,19,19,8154595385843253248,8154595385843253248
2,E,20260918,13,0,warmup,13,stride_513,16777216,1048576,1328970,4407979045367622924,20610896,19,19,1872455001096169162,1872455001096169162
2,E,20260918,14,0,warmup,14,stride_1_double,24576,2097152,2010,13865911449577159235,5260777,19,19,3200219365660938930,3200219365660938930
2,E,20260918,15,0,warmup,15,stride_1_bis,12288,1048576,424,18356479354923529707,2622749,19,19,15677497327308792479,15677497327308792479
2,E,20260918,16,0,warmup,16,stride_1_bis,1048576,1048576,118493,2343389553978595120,2681372,19,19,8797231230870489880,8797231230870489880
