run_id,core,seed,sample,round,phase,position,label,bytes,accesses,start,salt,elapsed_ns,cpu_before,cpu_after,result,expected
21,E,20260918,0,0,warmup,0,stride_1_bis,16777216,1048576,313156,15051699392403182055,2790506,19,19,13367841451807034915,13367841451807034915
21,E,20260918,1,0,warmup,1,stride_17,131072,1048576,15681,11924988895946545352,2325877,19,19,16921412609114818048,16921412609114818048
21,E,20260918,2,0,warmup,2,stride_1_bis,8388608,1048576,274495,9204162263642552883,2615841,19,19,18303280461608560459,18303280461608560459
21,E,20260918,3,0,warmup,3,stride_1_double,100663296,2097152,4979801,9417310136963426853,5282497,19,19,2502579209116370335,2502579209116370335
21,E,20260918,4,0,warmup,4,stride_513,786432,1048576,68731,4011764449954211102,2622847,19,19,16022285928360536512,16022285928360536512
21,E,20260918,5,0,warmup,5,stride_513,4194304,1048576,191307,15696038846195361281,3939119,19,19,12406089252390561320,12406089252390561320
21,E,20260918,6,0,warmup,6,stride_1,16777216,1048576,831664,7313998022810308631,3568183,19,19,4798701259633679220,4798701259633679220
21,E,20260918,7,0,warmup,7,stride_17,32768,1048576,1569,816885950647558097,2407596,19,19,10598541984122395648,10598541984122395648
21,E,20260918,8,0,warmup,8,stride_513,524288,1048576,52459,2810684987258452103,2363899,19,19,10061883979847375520,10061883979847375520
21,E,20260918,9,0,warmup,9,stride_513,25165824,1048576,867025,10993523529723846829,16007740,19,19,3223166402984098452,3223166402984098452
21,E,20260918,10,0,warmup,10,stride_1,2097152,1048576,44929,9424128697929636371,2277974,19,19,14577075130308765988,14577075130308765988
21,E,20260918,11,0,warmup,11,stride_513,268435456,1048576,22165328,4419699481609150999,18264780,19,19,7346136421426321155,7346136421426321155
21,E,20260918,12,0,warmup,12,pair_split_line,6144,1048576,737,8058901417594815401,2965257,19,19,2190459578629019173,2190459578629019173
21,E,20260918,13,0,warmup,13,stride_17,8192,1048576,473,1618849224728532658,2227625,19,19,116592947459441664,116592947459441664
21,E,20260918,14,0,warmup,14,stride_4097,3145728,1048576,102118,2497167245295984279,3462378,19,19,7614000779571415217,7614000779571415217
21,E,20260918,15,0,warmup,15,stride_513,262144,1048576,10019,5863631333990516142,2728815,19,19,3252759155835688704,3252759155835688704
21,E,20260918,16,0,warmup,16,pair_same_line,100663296,1048576,2988244,13256102851735321428,30909996,19,19,12369329910018677275,12369329910018677275
21,E,20260918,17,0,warmup,17,stride_1,12582912,1048576,181198,17822641744794784597,2613000,19,19,8528078687579945470,8528078687579945470
21,E,20260918,18,0,warmup,18,random,8388608,1048576,373527,350883511005650161,7859940,19,19,15066152236670536624,15066152236670536624
21,E,20260918,19,0,warmup,19,stride_1_bis,33554432,1048576,2221014,18425608328871569565,2640441,19,19,5502355054623274067,5502355054623274067
21,E,20260918,20,0,warmup,20,pair_same_line,6291456,1048576,222765,8453047099162980045,5234540,19,19,7630356709831311013,7630356709831311013
21,E,20260918,21,0,warmup,21,stride_1_double,24576,2097152,2580,9777323092548812110,4606580,19,19,11856510078583777642,11856510078583777642
21,E,20260918,22,0,warmup,22,stride_1,50331648,1048576,3033354,16279434794249947332,2620495,19,19,17295973687100160600,17295973687100160600
21,E,20260918,23,0,warmup,23,pair_split_line,8192,1048576,779,13783316153413868892,2889775,19,19,14398722463039144701,14398722463039144701
21,E,20260918,24,0,warmup,24,pair_split_line,1048576,1048576,123201,12391663775967970454,3781634,19,19,12789567198333899931,12789567198333899931
21,E,20260918,25,0,warmup,25,stride_4097,6291456,1048576,55268,16559671012404217842,3805190,19,19,11212369458275727141,11212369458275727141
21,E,20260918,26,0,warmup,26,stride_1_bis,524288,1048576,65346,11489443657891214712,2231068,19,19,10061883979847375520,10061883979847375520
21,E,20260918,27,0,warmup,27,pair_split_line,4096,1048576,85,9338925730026057354,2872459,19,19,8521187138295368818,8521187138295368818
21,E,20260918,28,0,warmup,28,stride_1,786432,1048576,7651,1047018777875165795,2231117,19,19,11595673986418266515,11595673986418266515
21,E,20260918,29,0,warmup,29,stride_1_double,131072,2097152,15657,13164417737919683289,4742662,19,19,15396081144520084480,15396081144520084480
21,E,20260918,30,0,warmup,30,stride_17,1572864,1048576,55878,4264430667481929986,2397302,19,19,15004689793249896480,15004689793249896480
21,E,20260918,31,0,warmup,31,stride_1_bis,4194304,1048576,98404,17336933755535986903,2245334,19,19,12406089252390561320,12406089252390561320
21,E,20260918,32,0,warmup,32,pair_split_line,134217728,1048576,3791270,6548691421431814779,46314969,19,19,5131663757400967674,5131663757400967674
21,E,20260918,33,0,warmup,33,pair_same_line,4194304,1048576,466291,2680837440960594333,8747575,19,19,4913052378506818424,4913052378506818424
21,E,20260918,34,0,warmup,34,stride_17,6291456,1048576,603299,12894144806702504228,3781234,19,19,972987005930191488,972987005930191488
21,E,20260918,35,0,warmup,35,stride_1_double,8388608,2097152,78690,5457383852835448253,4649199,19,19,18159816849507569302,18159816849507569302
21,E,20260918,36,0,warmup,36,pair_same_line,67108864,1048576,4579479,17760472435319674477,27160627,19,19,15471934859322827694,15471934859322827694
21,E,20260918,37,0,warmup,37,stride_4097,98304,1048576,2720,5793885813147828837,2323614,19,19,16301931991986661483,16301931991986661483
21,E,20260918,38,0,warmup,38,pair_same_line,49152,1048576,542,13946976255954794955,2875395,19,19,8651775088411412761,8651775088411412761
21,E,20260918,39,0,warmup,39,stride_4097,524288,1048576,16852,7910746691777042251,2336708,19,19,10061883979847375520,10061883979847375520
21,E,20260918,40,0,warmup,40,pair_same_line,3145728,1048576,124117,6273800607398767166,7289002,19,19,324430051872974012,324430051872974012
21,E,20260918,41,0,warmup,41,stride_4097,32768,1048576,2685,8526222295235326432,2537036,19,19,10598541984122395648,10598541984122395648
21,E,20260918,42,0,warmup,42,stride_1_double,393216,2097152,10806,11862111678597277287,4895325,19,19,9117173292302618774,9117173292302618774
21,E,20260918,43,0,warmup,43,stride_1,3145728,1048576,344218,11452365028725212583,2434092,19,19,6046718430748293707,6046718430748293707
21,E,20260918,44,0,warmup,44,stride_1,1572864,1048576,71425,9866263342146840173,2572409,19,19,14202230504012918431,14202230504012918431
21,E,20260918,45,0,warmup,45,stride_4097,24576,1048576,725,16361971109867124618,2283629,19,19,5604483984955183732,5604483984955183732
21,E,20260918,46,0,warmup,46,stride_1_bis,24576,1048576,1360,8811287732397370313,2227303,19,19,17684403145342572996,17684403145342572996
21,E,20260918,47,0,warmup,47,pair_same_line,8388608,1048576,335852,10730813440342703077,11360964,19,19,8036426719783952851,8036426719783952851
21,E,20260918,48,0,warmup,48,stride_17,33554432,1048576,2260106,8774182468438256445,11212193,19,19,5239188982625883197,5239188982625883197
21,E,20260918,49,0,warmup,49,stride_17,100663296,1048576,10601730,16972193049266380501,13491613,19,19,4432004113150690773,4432004113150690773
21,E,20260918,50,0,warmup,50,stride_1_bis,262144,1048576,5220,1402344730862597198,2237465,19,19,3252759155835688704,3252759155835688704
21,E,20260918,51,0,warmup,51,stride_17,3145728,1048576,96974,5877476862565124515,3171137,19,19,16376337257166704318,16376337257166704318
