protocol,mode,prime,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,0,0,warmup,0,A,20000,1,201061,21,21,9407460645013809556
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,1,0,warmup,1,B,20000,2,421364,21,21,9136035254404655805
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,2,0,warmup,2,A_bis,20000,1,200541,21,21,15788352939633318807
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,3,1,warmup,0,B,20000,2,401029,21,21,10123999243097351157
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,4,1,warmup,1,A,20000,1,213507,21,21,16458695229336786345
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,5,1,warmup,2,A_bis,20000,1,200654,21,21,3805883110774077649
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,6,2,warmup,0,A_bis,20000,1,200544,21,21,2141978608419924513
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,7,2,warmup,1,A,20000,1,200541,21,21,15576161075380488376
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,8,2,warmup,2,B,20000,2,419004,21,21,4637251369105568149
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,9,3,warmup,0,B,20000,2,441398,21,21,4170259145845535269
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,10,3,warmup,1,A_bis,20000,1,223574,21,21,12584053202996284040
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,11,3,warmup,2,A,20000,1,283637,21,21,10133667885293793873
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,12,4,warmup,0,B,20000,2,551783,21,21,6019616204641005236
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,13,4,warmup,1,A,20000,1,242458,21,21,14315806361992227177
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,14,4,warmup,2,A_bis,20000,1,207123,21,21,10299881654850047487
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,15,5,warmup,0,A_bis,20000,1,200675,21,21,8175872661314545254
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,16,5,warmup,1,A,20000,1,200521,21,21,5968170275480958803
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,17,5,warmup,2,B,20000,2,401048,21,21,14554781481036165950
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,18,6,warmup,0,B,20000,2,407637,21,21,18171832744332017991
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,19,6,warmup,1,A_bis,20000,1,200668,21,21,10811200802987189754
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,20,6,warmup,2,A,20000,1,200522,21,21,5033224644256211308
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,21,7,warmup,0,A_bis,20000,1,200516,21,21,9475917822613204630
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,22,7,warmup,1,B,20000,2,437610,21,21,6417718508507754650
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,23,7,warmup,2,A,20000,1,200516,21,21,14646140559415818152
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,24,8,warmup,0,B,20000,2,401063,21,21,3272137275981501123
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,25,8,warmup,1,A_bis,20000,1,210296,21,21,14075314899109284871
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,26,8,warmup,2,A,20000,1,200523,21,21,17684350743432657136
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,27,9,warmup,0,A,20000,1,200513,21,21,10292360362207720523
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,28,9,warmup,1,A_bis,20000,1,200536,21,21,1133976919696389332
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,29,9,warmup,2,B,20000,2,407636,21,21,6905908440133295291
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,30,10,measure,0,A_bis,20000,1,200515,21,21,11584686708111099713
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,31,10,measure,1,B,20000,2,401052,21,21,14305468752924401551
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,32,10,measure,2,A,20000,1,200516,21,21,3551320208427491678
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,33,11,measure,0,B,20000,2,406870,21,21,2260182093108141783
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,34,11,measure,1,A,20000,1,200525,21,21,15525445700271030707
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,35,11,measure,2,A_bis,20000,1,200535,21,21,13566534138118918479
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,36,12,measure,0,A,20000,1,200703,21,21,2777213687117427451
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,37,12,measure,1,B,20000,2,407375,21,21,13543238288388283576
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,38,12,measure,2,A_bis,20000,1,200517,21,21,2180750941075967571
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,39,13,measure,0,A_bis,20000,1,200560,21,21,7741522932007307019
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,40,13,measure,1,B,20000,2,409790,21,21,1669090389243566317
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,41,13,measure,2,A,20000,1,200515,21,21,2998806804667989319
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,42,14,measure,0,A,20000,1,200558,21,21,5762197763564544370
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,43,14,measure,1,A_bis,20000,1,200531,21,21,1870029472772547393
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,44,14,measure,2,B,20000,2,407330,21,21,3591061755376148890
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,45,15,measure,0,B,20000,2,401053,21,21,14338024067108752312
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,46,15,measure,1,A_bis,20000,1,200512,21,21,9088029254020392737
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,47,15,measure,2,A,20000,1,200539,21,21,9891242111776137171
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,48,16,measure,0,A,20000,1,204851,21,21,16832836878902071146
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,49,16,measure,1,A_bis,20000,1,200518,21,21,7532284887151178459
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,50,16,measure,2,B,20000,2,401046,21,21,6493810815921599136
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,51,17,measure,0,A,20000,1,200523,21,21,4984317393029840083
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,52,17,measure,1,A_bis,20000,1,205031,21,21,10720622933397271419
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,53,17,measure,2,B,20000,2,401055,21,21,3193540111082840275
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,54,18,measure,0,A_bis,20000,1,200515,21,21,8846155268245870280
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,55,18,measure,1,A,20000,1,200685,21,21,14522717333812614848
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,56,18,measure,2,B,20000,2,408802,21,21,9403696181330075064
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,57,19,measure,0,A,20000,1,200518,21,21,14453768636352336820
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,58,19,measure,1,B,20000,2,401048,21,21,1524003468351991987
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,59,19,measure,2,A_bis,20000,1,206704,21,21,4834626659155031013
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,60,20,measure,0,A,20000,1,200514,21,21,3733039557186182834
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,61,20,measure,1,B,20000,2,401052,21,21,13357031766634506916
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,62,20,measure,2,A_bis,20000,1,200519,21,21,4613395343014700273
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,63,21,measure,0,B,20000,2,406303,21,21,8075513487382684105
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,64,21,measure,1,A,20000,1,200539,21,21,12856603179483520346
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,65,21,measure,2,A_bis,20000,1,200532,21,21,9997425078308363732
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,66,22,measure,0,A,20000,1,200528,21,21,18247261168079837821
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,67,22,measure,1,A_bis,20000,1,205986,21,21,14824619158180486117
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,68,22,measure,2,B,20000,2,401030,21,21,4442162342554109159
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,69,23,measure,0,A,20000,1,200532,21,21,9666370964766059532
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,70,23,measure,1,B,20000,2,407899,21,21,10976053739433691196
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,71,23,measure,2,A_bis,20000,1,200513,21,21,1113761109786004975
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,72,24,measure,0,B,20000,2,401054,21,21,13759759974231512480
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,73,24,measure,1,A_bis,20000,1,200510,21,21,10528645454220915352
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,74,24,measure,2,A,20000,1,207309,21,21,11810436499506494138
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,75,25,measure,0,A_bis,20000,1,200535,21,21,15046046751796925449
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,76,25,measure,1,A,20000,1,200661,21,21,9465519044891362461
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,77,25,measure,2,B,20000,2,406499,21,21,6689564518967650348
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,78,26,measure,0,B,20000,2,401278,21,21,3191920580337199512
interleaved,interleaved,none,123,20261039,LP-E,1,0,10,79,26,measure,1,A_bis,20000,1,200511,21,21,5507508889811110463
